법정동코드,번,지,사용년월,사용량(KWh)
10100,0302,0001,202503,3419
10100,0302,0001,202504,1687
10100,0302,0001,202505,1032
10100,0302,0001,202506,538
10100,0302,0001,202507,222
10100,0302,0001,202508,221
10100,0302,0001,202509,105
10100,0302,0001,202511,431
10100,0303,0004,202501,2035
10100,0303,0004,202502,2324
10100,0303,0004,202503,2605
10100,0303,0004,202504,1498
10100,0303,0004,202505,1150
10100,0303,0004,202506,421
10100,0303,0004,202507,93
10100,0303,0004,202508,221
10100,0303,0004,202509,128
10100,0303,0004,202510,187
10100,0303,0004,202511,758
10100,0315,0001,202501,3165
10100,0315,0001,202502,4175
10100,0315,0001,202503,4397
10100,0315,0001,202504,3138
10100,0315,0001,202505,1959
10100,0315,0001,202506,1147
10100,0315,0001,202507,896
10100,0315,0001,202508,570
10100,0315,0001,202509,956
10100,0315,0001,202510,47
10100,0315,0001,202511,1166
10100,0320,0000,202501,1459
10100,0320,0000,202502,1769
10100,0320,0000,202503,1992
10100,0320,0000,202504,1297
10100,0320,0000,202505,833
10100,0320,0000,202506,257
10100,0320,0000,202507,81
10100,0320,0000,202508,70
10100,0320,0000,202509,70
10100,0320,0000,202510,58
10100,0320,0000,202511,105
10100,0331,0000,202501,2482
10100,0331,0000,202502,3185
10100,0331,0000,202503,2924
10100,0331,0000,202504,2087
10100,0331,0000,202505,1595
10100,0331,0000,202506,1064
10100,0331,0000,202507,931
10100,0331,0000,202508,1035
10100,0331,0000,202509,957
10100,0331,0000,202510,967
10100,0331,0000,202511,1061
10100,0332,0006,202501,3717
10100,0332,0006,202502,1734
10100,0332,0006,202503,1839
10100,0332,0006,202504,1852
10100,0332,0006,202505,1865
10100,0332,0006,202506,1556
10100,0332,0006,202507,1571
10100,0332,0006,202508,2093
10100,0332,0006,202509,1213
10100,0332,0006,202510,1399
10100,0332,0006,202511,1411
10100,0332,0009,202501,3741
10100,0332,0009,202502,4105
10100,0332,0009,202503,4704
10100,0332,0009,202504,1463
10100,0332,0009,202505,434
10100,0332,0009,202511,187
10100,0332,0010,202501,12210
10100,0332,0010,202502,14689
10100,0332,0010,202503,16178
10100,0332,0010,202504,7650
10100,0332,0010,202505,4990
10100,0332,0010,202506,2462
10100,0332,0010,202507,861
10100,0332,0010,202508,675
10100,0332,0010,202509,912
10100,0332,0010,202510,865
10100,0332,0010,202511,5835
10100,0497,0000,202501,6905
10100,0497,0000,202502,9011
10100,0497,0000,202503,8888
10100,0497,0000,202504,5803
10100,0497,0000,202505,3390
10100,0497,0000,202506,1298
10100,0497,0000,202507,1001
10100,0497,0000,202508,1047
10100,0497,0000,202509,805
10100,0497,0000,202510,828
10100,0497,0000,202511,1668
10100,0579,0003,202501,18369
10100,0579,0003,202502,18262
10100,0579,0003,202503,16541
10100,0579,0003,202504,11625
10100,0579,0003,202505,6268
10100,0579,0003,202506,4766
10100,0579,0003,202507,2853
10100,0579,0003,202508,2478
10100,0579,0003,202509,2438
10100,0579,0003,202510,2741
10100,0579,0003,202511,7780
10100,0579,0008,202501,53250
10100,0579,0008,202502,54232
10100,0579,0008,202503,54055
10100,0579,0008,202504,30447
10100,0579,0008,202505,15591
10100,0579,0008,202506,8919
10100,0579,0008,202507,6288
10100,0579,0008,202508,4922
10100,0579,0008,202509,4180
10100,0579,0008,202510,4715
10100,0579,0008,202511,14044
10100,0579,0011,202501,15452
10100,0579,0011,202502,16970
10100,0579,0011,202503,21348
10100,0579,0011,202504,16770
10100,0579,0011,202505,16690
10100,0579,0011,202506,19325
10100,0579,0011,202507,15752
10100,0579,0011,202508,15472
10100,0579,0011,202509,16329
10100,0579,0011,202510,17804
10100,0579,0011,202511,12000
10100,0579,0017,202501,10540
10100,0579,0017,202502,12361
10100,0579,0017,202503,15820
10100,0579,0017,202504,11653
10100,0579,0017,202505,7660
10100,0579,0017,202506,3100
10100,0579,0017,202507,2001
10100,0579,0017,202508,744
10100,0579,0017,202509,595
10100,0579,0017,202510,723
10100,0579,0017,202511,2799
10100,0582,0000,202501,223541
10100,0582,0000,202502,293632
10100,0582,0000,202503,267723
10100,0582,0000,202504,158803
10100,0582,0000,202505,17414
10100,0582,0000,202506,19587
10100,0582,0000,202507,66126
10100,0582,0000,202508,258821
10100,0582,0000,202509,202671
10100,0582,0000,202510,122394
10100,0582,0000,202511,47177
10100,0584,0008,202501,20210
10100,0584,0008,202502,25111
10100,0584,0008,202503,30119
10100,0584,0008,202504,14884
10100,0584,0008,202505,8376
10100,0584,0008,202506,4725
10100,0584,0008,202507,3619
10100,0584,0008,202508,2698
10100,0584,0008,202509,2321
10100,0584,0008,202510,2670
10100,0584,0008,202511,7149
10100,0584,0010,202501,5353
10100,0584,0010,202502,6122
10100,0584,0010,202503,8853
10100,0584,0010,202504,5980
10100,0584,0010,202505,3191
10100,0584,0010,202507,1734
10100,0584,0010,202508,1349
10100,0584,0010,202509,1446
10100,0584,0010,202510,1504
10100,0584,0010,202511,2636
10100,0584,0011,202501,7047
10100,0584,0011,202502,6416
10100,0584,0011,202503,7851
10100,0584,0011,202504,3680
10100,0584,0011,202505,1701
10100,0584,0011,202506,689
10100,0584,0011,202507,512
10100,0584,0011,202508,349
10100,0584,0011,202509,246
10100,0584,0011,202510,338
10100,0584,0011,202511,1107
10100,0584,0013,202501,12564
10100,0584,0013,202502,14921
10100,0584,0013,202503,16303
10100,0584,0013,202504,11830
10100,0584,0013,202505,3824
10100,0584,0013,202506,2760
10100,0584,0013,202507,3118
10100,0584,0013,202508,1977
10100,0584,0013,202509,991
10100,0584,0013,202510,1038
10100,0584,0013,202511,1621
10100,0584,0018,202501,2717
10100,0584,0018,202502,3302
10100,0584,0018,202503,3560
10100,0584,0018,202504,1191
10100,0584,0018,202505,1244
10100,0584,0018,202506,958
10100,0584,0018,202507,908
10100,0584,0018,202508,524
10100,0584,0018,202509,408
10100,0584,0018,202510,548
10100,0584,0018,202511,735
10100,0584,0019,202501,22939
10100,0584,0019,202502,33038
10100,0584,0019,202503,36368
10100,0584,0019,202504,24037
10100,0584,0019,202505,15825
10100,0584,0019,202506,12036
10100,0584,0019,202507,9460
10100,0584,0019,202508,6686
10100,0584,0019,202509,6216
10100,0584,0019,202510,6799
10100,0584,0019,202511,13644
10100,0586,0003,202501,7482
10100,0586,0003,202502,35
10100,0586,0003,202503,24
10100,0586,0003,202504,35
10100,0586,0003,202505,3707
10100,0586,0003,202506,1707
10100,0586,0003,202507,2886
10100,0586,0003,202508,1593
10100,0586,0003,202509,490
10100,0586,0003,202510,23
10100,0586,0003,202511,2880
10100,0586,0008,202501,28069
10100,0586,0008,202502,29405
10100,0586,0008,202503,34740
10100,0586,0008,202504,24674
10100,0586,0008,202505,15133
10100,0586,0008,202506,4912
10100,0586,0008,202507,3944
10100,0586,0008,202508,2838
10100,0586,0008,202509,1703
10100,0586,0008,202510,1772
10100,0586,0008,202511,8607
10100,0588,0002,202501,14070
10100,0588,0002,202502,23189
10100,0588,0002,202503,42202
10100,0588,0002,202504,19909
10100,0588,0002,202505,1865
10100,0588,0002,202506,971
10100,0588,0002,202507,1129
10100,0588,0002,202508,2907
10100,0588,0002,202509,2134
10100,0588,0002,202510,2414
10100,0588,0002,202511,2053
10100,0588,0004,202501,35
10100,0588,0011,202501,1588
10100,0588,0011,202502,625
10100,0588,0011,202503,248
10100,0588,0011,202504,743
10100,0588,0011,202505,1197
10100,0588,0011,202506,608
10100,0588,0011,202507,256
10100,0588,0011,202508,81
10100,0588,0011,202509,47
10100,0588,0011,202510,58
10100,0588,0011,202511,222
10100,0590,0001,202501,153
10100,0590,0001,202502,153
10100,0590,0001,202503,212
10100,0590,0001,202504,177
10100,0590,0001,202505,176
10100,0590,0001,202506,164
10100,0590,0001,202507,163
10100,0590,0001,202508,151
10100,0590,0001,202509,198
10100,0590,0001,202510,140
10100,0590,0001,202511,198
10100,0595,0000,202501,3070
10100,0595,0000,202502,3055
10100,0595,0000,202503,3678
10100,0595,0000,202504,1746
10100,0595,0000,202505,1361
10100,0595,0000,202506,713
10100,0595,0000,202507,175
10100,0595,0000,202508,47
10100,0595,0000,202509,23
10100,0595,0000,202510,47
10100,0595,0000,202511,443
10100,0595,0001,202501,3435
10100,0595,0001,202502,2961
10100,0595,0001,202503,3572
10100,0595,0001,202504,3161
10100,0595,0001,202505,3191
10100,0595,0001,202506,2760
10100,0595,0001,202507,2944
10100,0595,0001,202508,2861
10100,0595,0001,202509,2892
10100,0595,0001,202510,6343
10100,0595,0001,202511,8851
10100,0595,0009,202501,1094
10100,0595,0009,202502,1250
10100,0595,0009,202503,955
10100,0595,0009,202504,366
10100,0595,0009,202505,235
10100,0595,0009,202506,211
10100,0595,0009,202507,2187
10100,0595,0009,202508,1477
10100,0595,0009,202509,105
10100,0595,0009,202510,1236
10100,0595,0009,202511,1574
10100,0595,0013,202501,2765
10100,0595,0013,202502,2430
10100,0595,0013,202503,2688
10100,0595,0013,202504,1003
10100,0595,0013,202508,47
10100,0595,0013,202509,70
10100,0595,0013,202510,23
10100,0595,0013,202511,187
10100,0595,0017,202510,17572
10100,0595,0017,202511,23639
10100,0595,0018,202501,2494
10100,0595,0018,202502,2407
10100,0595,0018,202503,3360
10100,0595,0018,202504,1840
10100,0595,0018,202505,1150
10100,0595,0018,202506,771
10100,0595,0018,202507,675
10100,0595,0018,202508,419
10100,0595,0018,202509,432
10100,0595,0018,202510,490
10100,0595,0018,202511,793
10100,0595,0022,202501,1965
10100,0595,0022,202502,2524
10100,0595,0022,202503,3277
10100,0595,0022,202504,1215
10100,0595,0022,202505,1185
10100,0595,0022,202506,515
10100,0595,0022,202507,361
10100,0595,0022,202508,977
10100,0595,0022,202509,1190
10100,0595,0022,202510,1178
10100,0595,0022,202511,1551
10100,0595,0024,202501,2071
10100,0595,0024,202502,1887
10100,0595,0024,202503,2676
10100,0595,0024,202504,2099
10100,0595,0024,202505,1467
10100,0595,0024,202506,1825
10100,0595,0024,202507,1570
10100,0595,0024,202508,1419
10100,0595,0024,202509,1318
10100,0595,0024,202510,1201
10100,0595,0024,202511,1982
10100,0595,0026,202501,2247
10100,0595,0026,202502,2300
10100,0595,0026,202503,2758
10100,0595,0026,202504,1309
10100,0595,0026,202505,868
10100,0595,0026,202506,643
10100,0595,0026,202507,536
10100,0595,0026,202508,372
10100,0595,0026,202509,257
10100,0595,0026,202510,280
10100,0595,0026,202511,502
10100,0595,0027,202501,2799
10100,0595,0027,202502,2289
10100,0595,0027,202503,2923
10100,0595,0027,202504,1639
10100,0595,0027,202505,1255
10100,0595,0027,202506,1157
10100,0595,0027,202507,1256
10100,0595,0027,202508,1105
10100,0595,0027,202509,1119
10100,0595,0027,202510,1062
10100,0595,0027,202511,1132
10100,0597,0002,202501,3118
10100,0597,0002,202502,4398
10100,0597,0002,202503,4845
10100,0597,0002,202504,3032
10100,0597,0002,202505,2265
10100,0597,0002,202506,1298
10100,0597,0002,202507,930
10100,0597,0002,202508,732
10100,0597,0002,202509,689
10100,0597,0002,202510,665
10100,0597,0002,202511,1236
10100,0597,0012,202501,1342
10100,0597,0012,202502,2005
10100,0597,0012,202503,1439
10100,0597,0012,202504,920
10100,0597,0012,202505,1032
10100,0597,0012,202506,667
10100,0597,0012,202507,290
10100,0597,0012,202508,187
10100,0597,0012,202509,186
10100,0597,0012,202510,105
10100,0597,0012,202511,280
10100,0597,0021,202501,1035
10100,0597,0021,202502,1498
10100,0597,0021,202503,1745
10100,0597,0021,202504,625
10100,0597,0021,202505,47
10100,0597,0021,202506,12
10100,0597,0021,202507,23
10100,0597,0021,202508,12
10100,0597,0021,202509,24
10100,0597,0021,202510,12
10100,0597,0021,202511,23
10100,0597,0025,202501,1717
10100,0597,0025,202502,3114
10100,0597,0025,202503,4243
10100,0597,0025,202504,1722
10100,0597,0025,202505,739
10100,0597,0025,202506,479
10100,0597,0025,202507,302
10100,0597,0025,202508,93
10100,0597,0025,202509,59
10100,0597,0025,202510,105
10100,0597,0025,202511,409
10100,0597,0030,202501,4811
10100,0597,0030,202502,5850
10100,0597,0030,202503,6530
10100,0597,0030,202504,3927
10100,0597,0030,202505,2522
10100,0597,0030,202506,1029
10100,0597,0030,202507,593
10100,0597,0030,202508,233
10100,0597,0030,202509,280
10100,0597,0030,202510,303
10100,0597,0030,202511,1120
10100,0597,0031,202501,623
10100,0597,0031,202502,802
10100,0597,0031,202503,2594
10100,0597,0031,202504,2040
10100,0597,0031,202505,645
10100,0597,0031,202506,105
10100,0597,0031,202507,93
10100,0597,0031,202508,47
10100,0597,0031,202509,35
10100,0597,0031,202510,35
10100,0597,0031,202511,163
10100,0599,0001,202501,6341
10100,0599,0001,202502,6416
10100,0599,0001,202503,7120
10100,0599,0001,202504,4576
10100,0599,0001,202505,4551
10100,0599,0001,202506,3182
10100,0599,0001,202507,2711
10100,0599,0001,202508,2559
10100,0599,0001,202509,2181
10100,0599,0001,202510,1901
10100,0599,0001,202511,2718
10100,0599,0003,202501,3271
10100,0599,0003,202502,2383
10100,0599,0003,202503,2959
10100,0599,0003,202504,1957
10100,0599,0003,202505,1103
10100,0599,0003,202506,609
10100,0599,0003,202507,233
10100,0599,0003,202508,47
10100,0599,0003,202509,35
10100,0599,0003,202510,105
10100,0599,0003,202511,665
10100,0599,0009,202501,4811
10100,0599,0009,202502,4741
10100,0599,0009,202503,5411
10100,0599,0009,202504,2736
10100,0599,0009,202505,1971
10100,0599,0009,202506,842
10100,0599,0009,202507,209
10100,0599,0009,202508,58
10100,0599,0009,202509,59
10100,0599,0009,202510,47
10100,0599,0009,202511,1143
10100,0599,0020,202501,2435
10100,0599,0020,202502,2996
10100,0599,0020,202503,3643
10100,0599,0020,202504,1498
10100,0599,0020,202505,563
10100,0599,0020,202506,2082
10100,0599,0020,202507,2025
10100,0599,0020,202508,1745
10100,0599,0020,202509,2064
10100,0599,0020,202510,1691
10100,0599,0020,202511,1377
10100,0599,0023,202501,2246
10100,0599,0023,202502,2100
10100,0599,0023,202503,2534
10100,0599,0023,202504,991
10100,0599,0023,202505,727
10100,0599,0023,202506,409
10100,0599,0023,202507,245
10100,0599,0023,202508,151
10100,0599,0023,202509,140
10100,0599,0023,202510,140
10100,0599,0023,202511,163
10100,0599,0025,202501,3176
10100,0599,0025,202502,3008
10100,0599,0025,202503,3749
10100,0599,0025,202504,2052
10100,0599,0025,202505,1337
10100,0599,0025,202506,842
10100,0599,0025,202507,407
10100,0599,0025,202508,221
10100,0599,0025,202509,303
10100,0599,0025,202510,268
10100,0599,0025,202511,338
10100,0599,0027,202501,1647
10100,0599,0027,202502,2194
10100,0599,0027,202503,1886
10100,0599,0027,202504,1132
10100,0599,0027,202505,399
10100,0599,0027,202506,187
10100,0599,0027,202507,116
10100,0599,0027,202508,58
10100,0599,0027,202509,70
10100,0599,0027,202510,23
10100,0599,0027,202511,606
10100,0601,0001,202501,3623
10100,0601,0001,202502,4128
10100,0601,0001,202503,4574
10100,0601,0001,202504,2276
10100,0601,0001,202505,1244
10100,0601,0001,202506,585
10100,0601,0001,202507,233
10100,0601,0001,202508,105
10100,0601,0001,202509,93
10100,0601,0001,202510,152
10100,0601,0001,202511,828
10100,0601,0008,202501,4164
10100,0601,0008,202502,4199
10100,0601,0008,202503,4892
10100,0601,0008,202504,2382
10100,0601,0008,202505,1349
10100,0601,0008,202506,1134
10100,0601,0008,202507,850
10100,0601,0008,202508,791
10100,0601,0008,202509,805
10100,0601,0008,202510,606
10100,0601,0008,202511,863
10100,0603,0000,202501,4917
10100,0603,0000,202502,3645
10100,0603,0000,202503,3878
10100,0603,0000,202504,3067
10100,0603,0000,202505,2827
10100,0603,0000,202506,2561
10100,0603,0000,202507,2304
10100,0603,0000,202508,2140
10100,0603,0000,202509,2402
10100,0603,0000,202510,1994
10100,0603,0000,202511,2531
10100,0603,0003,202501,10458
10100,0603,0003,202502,7077
10100,0603,0003,202503,7509
10100,0603,0003,202504,5791
10100,0603,0003,202505,5655
10100,0603,0003,202506,4714
10100,0603,0003,202507,3863
10100,0603,0003,202508,3186
10100,0603,0003,202509,3125
10100,0603,0003,202510,642
10100,0603,0003,202511,5423
10100,0603,0007,202501,11152
10100,0603,0007,202502,13977
10100,0603,0007,202503,18732
10100,0603,0007,202504,9259
10100,0603,0007,202505,6135
10100,0603,0007,202506,3123
10100,0603,0007,202507,2851
10100,0603,0007,202508,2093
10100,0603,0007,202509,2076
10100,0603,0007,202510,1458
10100,0603,0007,202511,3382
10100,0603,0011,202501,4411
10100,0603,0011,202502,5367
10100,0603,0011,202503,5623
10100,0603,0011,202504,3409
10100,0603,0011,202505,1678
10100,0603,0011,202506,678
10100,0603,0011,202507,396
10100,0603,0011,202508,302
10100,0603,0011,202509,233
10100,0603,0011,202510,233
10100,0603,0011,202511,548
10100,0605,0004,202501,2859
10100,0605,0004,202502,2995
10100,0605,0004,202503,3265
10100,0605,0004,202504,897
10100,0605,0004,202505,493
10100,0605,0004,202506,608
10100,0605,0004,202507,280
10100,0605,0004,202508,94
10100,0605,0004,202509,116
10100,0605,0004,202510,105
10100,0605,0004,202511,163
10100,0605,0008,202501,2670
10100,0605,0008,202502,2524
10100,0605,0008,202503,3301
10100,0605,0008,202504,2111
10100,0605,0008,202505,903
10100,0605,0008,202506,527
10100,0605,0008,202507,617
10100,0605,0008,202508,477
10100,0605,0008,202509,467
10100,0605,0008,202510,420
10100,0605,0008,202511,828
10100,0605,0012,202501,2070
10100,0605,0012,202502,2005
10100,0605,0012,202503,2216
10100,0605,0012,202504,1498
10100,0605,0012,202505,1138
10100,0605,0012,202506,900
10100,0605,0012,202507,989
10100,0605,0012,202508,930
10100,0605,0012,202509,1015
10100,0605,0012,202510,863
10100,0605,0012,202511,1341
10100,0605,0018,202501,2306
10100,0605,0018,202502,2276
10100,0605,0018,202503,2098
10100,0605,0018,202504,602
10100,0605,0018,202505,293
10100,0605,0018,202506,105
10100,0605,0018,202507,81
10100,0605,0018,202508,81
10100,0605,0018,202509,70
10100,0605,0018,202510,93
10100,0605,0018,202511,93
10100,0605,0022,202501,3705
10100,0605,0022,202502,3609
10100,0605,0022,202503,3737
10100,0605,0022,202504,1828
10100,0605,0022,202505,587
10100,0605,0022,202506,175
10100,0605,0022,202507,58
10100,0605,0022,202509,12
10100,0605,0022,202511,233
10100,0605,0023,202501,3635
10100,0605,0023,202502,3609
10100,0605,0023,202503,3948
10100,0605,0023,202504,944
10100,0605,0023,202505,375
10100,0605,0023,202506,105
10100,0605,0023,202507,59
10100,0605,0023,202508,129
10100,0605,0023,202509,198
10100,0605,0023,202510,140
10100,0605,0023,202511,536
10100,0605,0025,202501,1800
10100,0605,0025,202502,2006
10100,0605,0025,202503,2440
10100,0605,0025,202504,1203
10100,0605,0025,202505,821
10100,0605,0025,202506,257
10100,0605,0025,202507,81
10100,0605,0025,202508,47
10100,0605,0025,202509,47
10100,0605,0025,202510,35
